transaction_id,transaction_date,order_date,required_date,ship_date,order_status,customer_id,customer_name,customer_age,customer_gender,customer_city,customer_country,product_id,product_name,product_category,product_subcategory,brand,original_price,discount_percent,final_price,quantity,payment_method,store_location,return_status,store_id,store_name,store_country,staff_id,staff_name
T303708,08/05/23,08/05/23,08/11/23,08/16/23,completed,C101563,Isabella Marchetti,44,Male,Prague,Czech Republic,P200276,Uniqlo Urban T-Shirt,T-Shirts,Polo,Uniqlo,25.95,15.7,21.88,1,Credit Card,Store Branch,No,4,Store 4,Germany,20,Staff 20
T303709,06/10/22,06/10/22,06/20/22,06/17/22,completed,C101413,Chiara Rizzo,31,Male,Brussels,Belgium,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,15.45,150.08,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T303709,06/10/22,06/10/22,06/20/22,06/17/22,completed,C101413,Chiara Rizzo,31,Male,Brussels,Belgium,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,15.45,150.08,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T303709,06/10/22,06/10/22,06/20/22,06/17/22,completed,C101413,Chiara Rizzo,31,Male,Brussels,Belgium,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,15.45,150.08,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T303709,06/10/22,06/10/22,06/20/22,06/17/22,completed,C101413,Chiara Rizzo,31,Male,Brussels,Belgium,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,15.45,150.08,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T303709,06/10/22,06/10/22,06/20/22,06/17/22,completed,C101413,Chiara Rizzo,31,Male,Brussels,Belgium,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,15.45,150.08,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T303710,10/18/23,10/18/23,10/28/23,10/30/23,rejected,C100480,Simone Marini,22,Male,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,4.27,63.48,1,Cash,Store Branch,No,2,Store 2,Italy,6,Staff 6
T303710,10/18/23,10/18/23,10/28/23,10/30/23,rejected,C100480,Simone Marini,22,Male,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,4.27,63.48,1,Cash,Store Branch,No,2,Store 2,Italy,7,Staff 7
T303710,10/18/23,10/18/23,10/28/23,10/30/23,rejected,C100480,Simone Marini,22,Male,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,4.27,63.48,1,Cash,Store Branch,No,2,Store 2,Italy,8,Staff 8
T303710,10/18/23,10/18/23,10/28/23,10/30/23,rejected,C100480,Simone Marini,22,Male,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,4.27,63.48,1,Cash,Store Branch,No,2,Store 2,Italy,9,Staff 9
T303710,10/18/23,10/18/23,10/28/23,10/30/23,rejected,C100480,Simone Marini,22,Male,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,4.27,63.48,1,Cash,Store Branch,No,2,Store 2,Italy,10,Staff 10
T303711,03/02/21,03/02/21,03/12/21,03/05/21,rejected,C101499,Matteo Conti,53,Female,Turin,Italy,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,23.61,135.6,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T303711,03/02/21,03/02/21,03/12/21,03/05/21,rejected,C101499,Matteo Conti,53,Female,Turin,Italy,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,23.61,135.6,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T303711,03/02/21,03/02/21,03/12/21,03/05/21,rejected,C101499,Matteo Conti,53,Female,Turin,Italy,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,23.61,135.6,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T303711,03/02/21,03/02/21,03/12/21,03/05/21,rejected,C101499,Matteo Conti,53,Female,Turin,Italy,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,23.61,135.6,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T303711,03/02/21,03/02/21,03/12/21,03/05/21,rejected,C101499,Matteo Conti,53,Female,Turin,Italy,P200091,GAP Classic Shoe,Shoes,Boots,GAP,177.51,23.61,135.6,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T303712,08/13/21,08/13/21,08/15/21,08/14/21,completed,C102776,Marco Rizzo,51,Female,Antwerp,Belgium,P200167,Tommy Jeans Classic Activewear,Activewear,Sports Tee,Tommy Jeans,61.1,14.21,52.42,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T303712,08/13/21,08/13/21,08/15/21,08/14/21,completed,C102776,Marco Rizzo,51,Female,Antwerp,Belgium,P200167,Tommy Jeans Classic Activewear,Activewear,Sports Tee,Tommy Jeans,61.1,14.21,52.42,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T303712,08/13/21,08/13/21,08/15/21,08/14/21,completed,C102776,Marco Rizzo,51,Female,Antwerp,Belgium,P200167,Tommy Jeans Classic Activewear,Activewear,Sports Tee,Tommy Jeans,61.1,14.21,52.42,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T303712,08/13/21,08/13/21,08/15/21,08/14/21,completed,C102776,Marco Rizzo,51,Female,Antwerp,Belgium,P200167,Tommy Jeans Classic Activewear,Activewear,Sports Tee,Tommy Jeans,61.1,14.21,52.42,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T303712,08/13/21,08/13/21,08/15/21,08/14/21,completed,C102776,Marco Rizzo,51,Female,Antwerp,Belgium,P200167,Tommy Jeans Classic Activewear,Activewear,Sports Tee,Tommy Jeans,61.1,14.21,52.42,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T303713,11/07/23,11/07/23,11/08/23,11/17/23,completed,C100264,Valeria Colombo,34,Female,Zurich,Switzerland,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,6.28,115.36,1,Credit Card,Online,Yes,1,Store 1,Spain,1,Staff 1
T303713,11/07/23,11/07/23,11/08/23,11/17/23,completed,C100264,Valeria Colombo,34,Female,Zurich,Switzerland,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,6.28,115.36,1,Credit Card,Online,Yes,1,Store 1,Spain,2,Staff 2
T303713,11/07/23,11/07/23,11/08/23,11/17/23,completed,C100264,Valeria Colombo,34,Female,Zurich,Switzerland,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,6.28,115.36,1,Credit Card,Online,Yes,1,Store 1,Spain,3,Staff 3
T303713,11/07/23,11/07/23,11/08/23,11/17/23,completed,C100264,Valeria Colombo,34,Female,Zurich,Switzerland,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,6.28,115.36,1,Credit Card,Online,Yes,1,Store 1,Spain,4,Staff 4
T303713,11/07/23,11/07/23,11/08/23,11/17/23,completed,C100264,Valeria Colombo,34,Female,Zurich,Switzerland,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,6.28,115.36,1,Credit Card,Online,Yes,1,Store 1,Spain,5,Staff 5
T303714,11/28/21,11/28/21,11/30/21,11/29/21,completed,C100731,Elena Esposito,36,Female,Milan,Italy,P200619,Levi's Premium Activewear,Activewear,Sports Tee,Levi's,73.25,7.99,67.4,1,Credit Card,Store Branch,No,5,Store 5,Spain,21,Staff 21
T303714,11/28/21,11/28/21,11/30/21,11/29/21,completed,C100731,Elena Esposito,36,Female,Milan,Italy,P200619,Levi's Premium Activewear,Activewear,Sports Tee,Levi's,73.25,7.99,67.4,1,Credit Card,Store Branch,No,5,Store 5,Spain,22,Staff 22
T303714,11/28/21,11/28/21,11/30/21,11/29/21,completed,C100731,Elena Esposito,36,Female,Milan,Italy,P200619,Levi's Premium Activewear,Activewear,Sports Tee,Levi's,73.25,7.99,67.4,1,Credit Card,Store Branch,No,5,Store 5,Spain,23,Staff 23
T303714,11/28/21,11/28/21,11/30/21,11/29/21,completed,C100731,Elena Esposito,36,Female,Milan,Italy,P200619,Levi's Premium Activewear,Activewear,Sports Tee,Levi's,73.25,7.99,67.4,1,Credit Card,Store Branch,No,5,Store 5,Spain,24,Staff 24
T303714,11/28/21,11/28/21,11/30/21,11/29/21,completed,C100731,Elena Esposito,36,Female,Milan,Italy,P200619,Levi's Premium Activewear,Activewear,Sports Tee,Levi's,73.25,7.99,67.4,1,Credit Card,Store Branch,No,5,Store 5,Spain,25,Staff 25
T303715,07/08/24,07/08/24,07/14/24,07/16/24,completed,C101997,Paolo Greco,34,Male,Milan,Italy,P200260,Pull&Bear Sport Shoe,Shoes,Sandals,Pull&Bear,86.59,8.42,79.3,1,Credit Card,Store Branch,No,4,Store 4,Germany,16,Staff 16
T303715,07/08/24,07/08/24,07/14/24,07/16/24,completed,C101997,Paolo Greco,34,Male,Milan,Italy,P200260,Pull&Bear Sport Shoe,Shoes,Sandals,Pull&Bear,86.59,8.42,79.3,1,Credit Card,Store Branch,No,4,Store 4,Germany,17,Staff 17
T303715,07/08/24,07/08/24,07/14/24,07/16/24,completed,C101997,Paolo Greco,34,Male,Milan,Italy,P200260,Pull&Bear Sport Shoe,Shoes,Sandals,Pull&Bear,86.59,8.42,79.3,1,Credit Card,Store Branch,No,4,Store 4,Germany,18,Staff 18
T303715,07/08/24,07/08/24,07/14/24,07/16/24,completed,C101997,Paolo Greco,34,Male,Milan,Italy,P200260,Pull&Bear Sport Shoe,Shoes,Sandals,Pull&Bear,86.59,8.42,79.3,1,Credit Card,Store Branch,No,4,Store 4,Germany,19,Staff 19
T303715,07/08/24,07/08/24,07/14/24,07/16/24,completed,C101997,Paolo Greco,34,Male,Milan,Italy,P200260,Pull&Bear Sport Shoe,Shoes,Sandals,Pull&Bear,86.59,8.42,79.3,1,Credit Card,Store Branch,No,4,Store 4,Germany,20,Staff 20
T303716,04/21/21,04/21/21,04/29/21,04/21/21,completed,C100188,Simone Bellini,38,Female,Bologna,Italy,P200337,Uniqlo Classic Short,Shorts,Athletic,Uniqlo,48.54,33.61,32.23,2,Cash,Store Branch,Yes,2,Store 2,Italy,6,Staff 6
T303716,04/21/21,04/21/21,04/29/21,04/21/21,completed,C100188,Simone Bellini,38,Female,Bologna,Italy,P200337,Uniqlo Classic Short,Shorts,Athletic,Uniqlo,48.54,33.61,32.23,2,Cash,Store Branch,Yes,2,Store 2,Italy,7,Staff 7
T303716,04/21/21,04/21/21,04/29/21,04/21/21,completed,C100188,Simone Bellini,38,Female,Bologna,Italy,P200337,Uniqlo Classic Short,Shorts,Athletic,Uniqlo,48.54,33.61,32.23,2,Cash,Store Branch,Yes,2,Store 2,Italy,8,Staff 8
T303716,04/21/21,04/21/21,04/29/21,04/21/21,completed,C100188,Simone Bellini,38,Female,Bologna,Italy,P200337,Uniqlo Classic Short,Shorts,Athletic,Uniqlo,48.54,33.61,32.23,2,Cash,Store Branch,Yes,2,Store 2,Italy,9,Staff 9
T303716,04/21/21,04/21/21,04/29/21,04/21/21,completed,C100188,Simone Bellini,38,Female,Bologna,Italy,P200337,Uniqlo Classic Short,Shorts,Athletic,Uniqlo,48.54,33.61,32.23,2,Cash,Store Branch,Yes,2,Store 2,Italy,10,Staff 10
T303717,12/01/21,12/01/21,12/08/21,12/05/21,completed,C102788,Elena Bernardi,35,Other,Vienna,Austria,P200460,Adidas Comfort Activewear,Activewear,Tracksuit,Adidas,73.56,14.7,62.75,1,Cash,Online,No,2,Store 2,Italy,6,Staff 6
T303717,12/01/21,12/01/21,12/08/21,12/05/21,completed,C102788,Elena Bernardi,35,Other,Vienna,Austria,P200460,Adidas Comfort Activewear,Activewear,Tracksuit,Adidas,73.56,14.7,62.75,1,Cash,Online,No,2,Store 2,Italy,7,Staff 7
T303717,12/01/21,12/01/21,12/08/21,12/05/21,completed,C102788,Elena Bernardi,35,Other,Vienna,Austria,P200460,Adidas Comfort Activewear,Activewear,Tracksuit,Adidas,73.56,14.7,62.75,1,Cash,Online,No,2,Store 2,Italy,8,Staff 8
T303717,12/01/21,12/01/21,12/08/21,12/05/21,completed,C102788,Elena Bernardi,35,Other,Vienna,Austria,P200460,Adidas Comfort Activewear,Activewear,Tracksuit,Adidas,73.56,14.7,62.75,1,Cash,Online,No,2,Store 2,Italy,9,Staff 9
T303717,12/01/21,12/01/21,12/08/21,12/05/21,completed,C102788,Elena Bernardi,35,Other,Vienna,Austria,P200460,Adidas Comfort Activewear,Activewear,Tracksuit,Adidas,73.56,14.7,62.75,1,Cash,Online,No,2,Store 2,Italy,10,Staff 10
T303718,12/30/24,12/30/24,01/07/25,01/05/25,completed,C100936,Anna Rossi,30,Male,Bologna,Italy,P200060,Uniqlo Comfort Accessorie,Accessories,Scarf,Uniqlo,65.86,7.9,60.66,1,Apple Pay,Store Branch,No,5,Store 5,Spain,21,Staff 21
T303718,12/30/24,12/30/24,01/07/25,01/05/25,completed,C100936,Anna Rossi,30,Male,Bologna,Italy,P200060,Uniqlo Comfort Accessorie,Accessories,Scarf,Uniqlo,65.86,7.9,60.66,1,Apple Pay,Store Branch,No,5,Store 5,Spain,22,Staff 22
T303718,12/30/24,12/30/24,01/07/25,01/05/25,completed,C100936,Anna Rossi,30,Male,Bologna,Italy,P200060,Uniqlo Comfort Accessorie,Accessories,Scarf,Uniqlo,65.86,7.9,60.66,1,Apple Pay,Store Branch,No,5,Store 5,Spain,23,Staff 23
T303718,12/30/24,12/30/24,01/07/25,01/05/25,completed,C100936,Anna Rossi,30,Male,Bologna,Italy,P200060,Uniqlo Comfort Accessorie,Accessories,Scarf,Uniqlo,65.86,7.9,60.66,1,Apple Pay,Store Branch,No,5,Store 5,Spain,24,Staff 24
T303718,12/30/24,12/30/24,01/07/25,01/05/25,completed,C100936,Anna Rossi,30,Male,Bologna,Italy,P200060,Uniqlo Comfort Accessorie,Accessories,Scarf,Uniqlo,65.86,7.9,60.66,1,Apple Pay,Store Branch,No,5,Store 5,Spain,25,Staff 25
T303719,11/04/22,11/04/22,11/11/22,11/14/22,rejected,C101488,Elena Colombo,38,Female,London,United Kingdom,P200532,Tommy Jeans Urban Dresse,Dresses,Midi,Tommy Jeans,58.14,6.76,54.21,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T303719,11/04/22,11/04/22,11/11/22,11/14/22,rejected,C101488,Elena Colombo,38,Female,London,United Kingdom,P200532,Tommy Jeans Urban Dresse,Dresses,Midi,Tommy Jeans,58.14,6.76,54.21,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T303719,11/04/22,11/04/22,11/11/22,11/14/22,rejected,C101488,Elena Colombo,38,Female,London,United Kingdom,P200532,Tommy Jeans Urban Dresse,Dresses,Midi,Tommy Jeans,58.14,6.76,54.21,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T303719,11/04/22,11/04/22,11/11/22,11/14/22,rejected,C101488,Elena Colombo,38,Female,London,United Kingdom,P200532,Tommy Jeans Urban Dresse,Dresses,Midi,Tommy Jeans,58.14,6.76,54.21,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T303719,11/04/22,11/04/22,11/11/22,11/14/22,rejected,C101488,Elena Colombo,38,Female,London,United Kingdom,P200532,Tommy Jeans Urban Dresse,Dresses,Midi,Tommy Jeans,58.14,6.76,54.21,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T303720,11/21/23,11/21/23,11/26/23,12/03/23,completed,C100998,Stefano Sanna,23,Male,Prague,Czech Republic,P200281,Tommy Jeans Vintage Short,Shorts,Chino,Tommy Jeans,31.68,7.69,29.24,2,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T303720,11/21/23,11/21/23,11/26/23,12/03/23,completed,C100998,Stefano Sanna,23,Male,Prague,Czech Republic,P200281,Tommy Jeans Vintage Short,Shorts,Chino,Tommy Jeans,31.68,7.69,29.24,2,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T303720,11/21/23,11/21/23,11/26/23,12/03/23,completed,C100998,Stefano Sanna,23,Male,Prague,Czech Republic,P200281,Tommy Jeans Vintage Short,Shorts,Chino,Tommy Jeans,31.68,7.69,29.24,2,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T303720,11/21/23,11/21/23,11/26/23,12/03/23,completed,C100998,Stefano Sanna,23,Male,Prague,Czech Republic,P200281,Tommy Jeans Vintage Short,Shorts,Chino,Tommy Jeans,31.68,7.69,29.24,2,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T303720,11/21/23,11/21/23,11/26/23,12/03/23,completed,C100998,Stefano Sanna,23,Male,Prague,Czech Republic,P200281,Tommy Jeans Vintage Short,Shorts,Chino,Tommy Jeans,31.68,7.69,29.24,2,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T303721,11/03/21,11/03/21,11/11/21,11/10/21,completed,C101880,Simone Rossi,43,Male,Hamburg,Germany,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,15,23.99,2,Credit Card,Online,No,2,Store 2,Italy,6,Staff 6
T303721,11/03/21,11/03/21,11/11/21,11/10/21,completed,C101880,Simone Rossi,43,Male,Hamburg,Germany,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,15,23.99,2,Credit Card,Online,No,2,Store 2,Italy,7,Staff 7
T303721,11/03/21,11/03/21,11/11/21,11/10/21,completed,C101880,Simone Rossi,43,Male,Hamburg,Germany,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,15,23.99,2,Credit Card,Online,No,2,Store 2,Italy,8,Staff 8
T303721,11/03/21,11/03/21,11/11/21,11/10/21,completed,C101880,Simone Rossi,43,Male,Hamburg,Germany,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,15,23.99,2,Credit Card,Online,No,2,Store 2,Italy,9,Staff 9
T303721,11/03/21,11/03/21,11/11/21,11/10/21,completed,C101880,Simone Rossi,43,Male,Hamburg,Germany,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,15,23.99,2,Credit Card,Online,No,2,Store 2,Italy,10,Staff 10
T303722,07/12/23,07/12/23,07/15/23,07/16/23,completed,C100728,Luca Colombo,21,Other,Barcelona,Spain,P200475,Levi's Vintage Shoe,Shoes,Sandals,Levi's,30,13.73,25.88,2,Credit Card,Store Branch,No,1,Store 1,Spain,1,Staff 1
T303722,07/12/23,07/12/23,07/15/23,07/16/23,completed,C100728,Luca Colombo,21,Other,Barcelona,Spain,P200475,Levi's Vintage Shoe,Shoes,Sandals,Levi's,30,13.73,25.88,2,Credit Card,Store Branch,No,1,Store 1,Spain,2,Staff 2
T303722,07/12/23,07/12/23,07/15/23,07/16/23,completed,C100728,Luca Colombo,21,Other,Barcelona,Spain,P200475,Levi's Vintage Shoe,Shoes,Sandals,Levi's,30,13.73,25.88,2,Credit Card,Store Branch,No,1,Store 1,Spain,3,Staff 3
T303722,07/12/23,07/12/23,07/15/23,07/16/23,completed,C100728,Luca Colombo,21,Other,Barcelona,Spain,P200475,Levi's Vintage Shoe,Shoes,Sandals,Levi's,30,13.73,25.88,2,Credit Card,Store Branch,No,1,Store 1,Spain,4,Staff 4
T303722,07/12/23,07/12/23,07/15/23,07/16/23,completed,C100728,Luca Colombo,21,Other,Barcelona,Spain,P200475,Levi's Vintage Shoe,Shoes,Sandals,Levi's,30,13.73,25.88,2,Credit Card,Store Branch,No,1,Store 1,Spain,5,Staff 5
T303723,12/11/23,12/11/23,12/14/23,12/12/23,completed,C102062,Emma Ferrari,49,Female,Manchester,United Kingdom,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,29.56,39.21,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T303723,12/11/23,12/11/23,12/14/23,12/12/23,completed,C102062,Emma Ferrari,49,Female,Manchester,United Kingdom,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,29.56,39.21,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T303723,12/11/23,12/11/23,12/14/23,12/12/23,completed,C102062,Emma Ferrari,49,Female,Manchester,United Kingdom,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,29.56,39.21,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T303723,12/11/23,12/11/23,12/14/23,12/12/23,completed,C102062,Emma Ferrari,49,Female,Manchester,United Kingdom,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,29.56,39.21,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T303723,12/11/23,12/11/23,12/14/23,12/12/23,completed,C102062,Emma Ferrari,49,Female,Manchester,United Kingdom,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,29.56,39.21,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T303724,05/02/22,05/02/22,05/12/22,05/05/22,completed,C101269,Chiara Colombo,23,Male,Rome,Italy,P200519,Mango Essential Shoe,Shoes,Sneakers,Mango,99,4.74,94.31,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T303724,05/02/22,05/02/22,05/12/22,05/05/22,completed,C101269,Chiara Colombo,23,Male,Rome,Italy,P200519,Mango Essential Shoe,Shoes,Sneakers,Mango,99,4.74,94.31,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T303724,05/02/22,05/02/22,05/12/22,05/05/22,completed,C101269,Chiara Colombo,23,Male,Rome,Italy,P200519,Mango Essential Shoe,Shoes,Sneakers,Mango,99,4.74,94.31,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T303724,05/02/22,05/02/22,05/12/22,05/05/22,completed,C101269,Chiara Colombo,23,Male,Rome,Italy,P200519,Mango Essential Shoe,Shoes,Sneakers,Mango,99,4.74,94.31,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T303724,05/02/22,05/02/22,05/12/22,05/05/22,completed,C101269,Chiara Colombo,23,Male,Rome,Italy,P200519,Mango Essential Shoe,Shoes,Sneakers,Mango,99,4.74,94.31,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T303725,05/30/24,05/30/24,06/08/24,05/30/24,completed,C101436,Giulia Giordano,26,Male,Rotterdam,Netherlands,P200017,GAP Eco T-Shirt,T-Shirts,Long Sleeve,GAP,49.32,11.83,43.49,1,Credit Card,Online,Yes,2,Store 2,Italy,6,Staff 6
T303725,05/30/24,05/30/24,06/08/24,05/30/24,completed,C101436,Giulia Giordano,26,Male,Rotterdam,Netherlands,P200017,GAP Eco T-Shirt,T-Shirts,Long Sleeve,GAP,49.32,11.83,43.49,1,Credit Card,Online,Yes,2,Store 2,Italy,7,Staff 7
T303725,05/30/24,05/30/24,06/08/24,05/30/24,completed,C101436,Giulia Giordano,26,Male,Rotterdam,Netherlands,P200017,GAP Eco T-Shirt,T-Shirts,Long Sleeve,GAP,49.32,11.83,43.49,1,Credit Card,Online,Yes,2,Store 2,Italy,8,Staff 8
T303725,05/30/24,05/30/24,06/08/24,05/30/24,completed,C101436,Giulia Giordano,26,Male,Rotterdam,Netherlands,P200017,GAP Eco T-Shirt,T-Shirts,Long Sleeve,GAP,49.32,11.83,43.49,1,Credit Card,Online,Yes,2,Store 2,Italy,9,Staff 9
T303725,05/30/24,05/30/24,06/08/24,05/30/24,completed,C101436,Giulia Giordano,26,Male,Rotterdam,Netherlands,P200017,GAP Eco T-Shirt,T-Shirts,Long Sleeve,GAP,49.32,11.83,43.49,1,Credit Card,Online,Yes,2,Store 2,Italy,10,Staff 10
T303726,07/03/23,07/03/23,07/05/23,07/10/23,completed,C102856,Riccardo Esposito,33,Female,Paris,France,P200410,Mango Limited Shoe,Shoes,Loafers,Mango,30,21.34,23.6,3,Credit Card,Store Branch,No,3,Store 3,France,11,Staff 11
T303726,07/03/23,07/03/23,07/05/23,07/10/23,completed,C102856,Riccardo Esposito,33,Female,Paris,France,P200410,Mango Limited Shoe,Shoes,Loafers,Mango,30,21.34,23.6,3,Credit Card,Store Branch,No,3,Store 3,France,12,Staff 12
T303726,07/03/23,07/03/23,07/05/23,07/10/23,completed,C102856,Riccardo Esposito,33,Female,Paris,France,P200410,Mango Limited Shoe,Shoes,Loafers,Mango,30,21.34,23.6,3,Credit Card,Store Branch,No,3,Store 3,France,13,Staff 13
T303726,07/03/23,07/03/23,07/05/23,07/10/23,completed,C102856,Riccardo Esposito,33,Female,Paris,France,P200410,Mango Limited Shoe,Shoes,Loafers,Mango,30,21.34,23.6,3,Credit Card,Store Branch,No,3,Store 3,France,14,Staff 14
T303726,07/03/23,07/03/23,07/05/23,07/10/23,completed,C102856,Riccardo Esposito,33,Female,Paris,France,P200410,Mango Limited Shoe,Shoes,Loafers,Mango,30,21.34,23.6,3,Credit Card,Store Branch,No,3,Store 3,France,15,Staff 15
T303727,08/21/22,08/21/22,08/24/22,08/31/22,completed,C102394,Elena Martini,36,Male,Antwerp,Belgium,P200360,Bershka Vintage Shirt,Shirts,Casual,Bershka,37.16,10.66,33.2,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T303727,08/21/22,08/21/22,08/24/22,08/31/22,completed,C102394,Elena Martini,36,Male,Antwerp,Belgium,P200360,Bershka Vintage Shirt,Shirts,Casual,Bershka,37.16,10.66,33.2,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T303727,08/21/22,08/21/22,08/24/22,08/31/22,completed,C102394,Elena Martini,36,Male,Antwerp,Belgium,P200360,Bershka Vintage Shirt,Shirts,Casual,Bershka,37.16,10.66,33.2,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T303727,08/21/22,08/21/22,08/24/22,08/31/22,completed,C102394,Elena Martini,36,Male,Antwerp,Belgium,P200360,Bershka Vintage Shirt,Shirts,Casual,Bershka,37.16,10.66,33.2,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T303727,08/21/22,08/21/22,08/24/22,08/31/22,completed,C102394,Elena Martini,36,Male,Antwerp,Belgium,P200360,Bershka Vintage Shirt,Shirts,Casual,Bershka,37.16,10.66,33.2,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T303728,04/20/23,04/20/23,04/21/23,04/25/23,completed,C100991,Giorgia Ferrari,22,Male,Madrid,Spain,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,29.92,86.26,1,Credit Card,Online,No,2,Store 2,Italy,6,Staff 6
T303728,04/20/23,04/20/23,04/21/23,04/25/23,completed,C100991,Giorgia Ferrari,22,Male,Madrid,Spain,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,29.92,86.26,1,Credit Card,Online,No,2,Store 2,Italy,7,Staff 7
T303728,04/20/23,04/20/23,04/21/23,04/25/23,completed,C100991,Giorgia Ferrari,22,Male,Madrid,Spain,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,29.92,86.26,1,Credit Card,Online,No,2,Store 2,Italy,8,Staff 8
T303728,04/20/23,04/20/23,04/21/23,04/25/23,completed,C100991,Giorgia Ferrari,22,Male,Madrid,Spain,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,29.92,86.26,1,Credit Card,Online,No,2,Store 2,Italy,9,Staff 9
T303728,04/20/23,04/20/23,04/21/23,04/25/23,completed,C100991,Giorgia Ferrari,22,Male,Madrid,Spain,P200046,Puma Eco Shoe,Shoes,Sneakers,Puma,123.09,29.92,86.26,1,Credit Card,Online,No,2,Store 2,Italy,10,Staff 10
